Ticker,Date/Time,Open,High,Low,Close,Volume,Open Interest
PNJ,23/08/2022,84271,84714.5,83901.4,84640.6,346130,0
PNJ,24/08/2022,84640.6,87227.9,84418.8,86636.5,1660000,0
PNJ,25/08/2022,86636.5,87006.1,85823.4,86193,562130,0
PNJ,26/08/2022,86488.7,88336.7,86045.1,87080,1170000,0
PNJ,29/08/2022,85379.8,86119.1,83531.8,86119.1,1380000,0
PNJ,30/08/2022,86488.7,86488.7,84271,84566.7,964270,0
PNJ,31/08/2022,84566.7,84862.4,83827.5,84862.4,840400,0
PNJ,5/9/2022,84862.4,84862.4,84123.2,84492.8,501330,0
PNJ,6/9/2022,84566.7,84862.4,84197.1,84271,423870,0
PNJ,7/9/2022,84271,84344.9,82053.3,82053.3,1340000,0
PNJ,8/9/2022,82423,83162.2,81683.7,83162.2,730270,0
PNJ,9/9/2022,83457.9,83457.9,82423,82644.7,276000,0
PNJ,12/9/2022,82792.6,84197.1,82718.6,82940.4,482800,0
PNJ,13/09/2022,82940.4,84123.2,82940.4,83531.8,515330,0
PNJ,14/09/2022,82718.6,83236.1,82423,82570.8,613470,0
PNJ,15/09/2022,82792.6,83310,82570.8,82718.6,393330,0
PNJ,16/09/2022,82792.6,85675.5,82718.6,83679.6,2770000,0
PNJ,19/09/2022,83679.6,84049.2,82792.6,82792.6,679470,0
PNJ,20/09/2022,82792.6,83531.8,82792.6,83531.8,449730,0
PNJ,21/09/2022,84123.2,84492.8,83531.8,84197.1,442130,0
PNJ,22/09/2022,83827.5,84492.8,83827.5,84271,344530,0
PNJ,23/09/2022,84640.6,84640.6,83901.4,84197.1,521730,0
PNJ,26/09/2022,83531.8,83531.8,81831.6,82127.3,668270,0
PNJ,27/09/2022,83236.1,83236.1,82053.3,82127.3,512400,0
PNJ,28/09/2022,82053.3,82718.6,81683.7,82053.3,501330,0
PNJ,29/09/2022,82792.6,82940.4,81757.7,82053.3,364530,0
PNJ,30/09/2022,82053.3,82053.3,76952.7,79096.5,1520000,0
PNJ,3/10/2022,79022.5,79022.5,73626.2,73626.2,993730,0
PNJ,4/10/2022,75326.4,75326.4,72813.1,72813.1,521330,0
PNJ,5/10/2022,72887,77618,72813.1,75696.1,433470,0
PNJ,6/10/2022,75400.4,76878.8,75400.4,75991.7,514530,0
PNJ,7/10/2022,74661.2,77618,72443.5,76139.6,610400,0
PNJ,10/10/2022,71852.1,78283.3,71852.1,77618,468130,0
PNJ,11/10/2022,78579,78579,75030.8,77322.3,292530,0
PNJ,12/10/2022,75991.7,78283.3,75991.7,77618,453470,0
PNJ,13/10/2022,77987.6,77987.6,76731,77248.4,304800,0
PNJ,14/10/2022,77765.9,78283.3,77322.3,77692,289600,0
PNJ,17/10/2022,77618,77765.9,76509.2,77618,126400,0
PNJ,18/10/2022,79687.8,79687.8,78061.6,78357.2,430530,0
PNJ,19/10/2022,78948.6,79466.1,78357.2,79466.1,295070,0
PNJ,20/10/2022,80131.4,80279.2,78431.2,79540,360000,0
PNJ,21/10/2022,80131.4,80131.4,75400.4,77396.3,556670,0
PNJ,24/10/2022,73995.9,77618,73995.9,75030.8,505200,0
PNJ,25/10/2022,77618,77618,73182.7,75104.7,626530,0
PNJ,26/10/2022,75474.3,76878.8,75030.8,76435.3,345200,0
PNJ,27/10/2022,77396.3,77396.3,75622.1,76583.1,232130,0
PNJ,28/10/2022,77179.1,77477.1,76359.6,77253.6,178270,0
PNJ,31/10/2022,77924.1,77924.1,74869.7,76955.6,374130,0
PNJ,1/11/2022,76732.1,76955.6,75689.2,75689.2,209470,0
PNJ,2/11/2022,76434.1,76732.1,75316.7,75316.7,406930,0
PNJ,3/11/2022,73156.3,77477.1,73156.3,75987.1,422130,0
PNJ,4/11/2022,76657.6,76657.6,70697.8,70697.8,1250000,0
PNJ,7/11/2022,70846.8,73007.3,70772.3,71144.8,376000,0
PNJ,8/11/2022,71368.3,72858.3,70697.8,72187.8,266130,0
PNJ,9/11/2022,72113.3,72709.3,70846.8,72485.8,170530,0
PNJ,10/11/2022,72187.8,73007.3,69282.4,72262.3,555070,0
PNJ,11/11/2022,72858.3,72858.3,71740.8,72411.3,239870,0
PNJ,14/11/2022,71144.8,74497.2,70846.8,71964.3,306670,0
PNJ,15/11/2022,71442.8,73752.2,67122,70101.9,677200,0
PNJ,16/11/2022,67122,72262.3,67047.5,72262.3,679200,0
PNJ,17/11/2022,72262.3,74497.2,72187.8,74497.2,485470,0
PNJ,18/11/2022,74497.2,75912.6,73007.3,74571.7,386800,0
PNJ,21/11/2022,74571.7,76732.1,74571.7,76061.6,218400,0
PNJ,22/11/2022,77328.1,78743.5,76136.1,76732.1,381470,0
PNJ,23/11/2022,75987.1,78743.5,75987.1,78743.5,222130,0
PNJ,24/11/2022,78967,79339.5,76955.6,78967,222270,0
PNJ,25/11/2022,79339.5,81350.9,78818,79116,314130,0
PNJ,28/11/2022,79339.5,81946.9,79339.5,81201.9,312400,0
PNJ,29/11/2022,81201.9,84181.8,80904,84032.8,476670,0
PNJ,30/11/2022,84032.8,84852.3,82840.9,84554.3,257870,0
PNJ,1/12/2022,83064.4,85150.3,82021.4,83436.9,353730,0
PNJ,2/12/2022,83809.4,86044.3,82393.9,85671.8,549330,0
PNJ,5/12/2022,85671.8,85671.8,84926.8,85597.3,179730,0
PNJ,6/12/2022,85522.8,85895.3,82691.9,82766.4,381600,0
PNJ,7/12/2022,84032.8,84032.8,78967,80978.5,409330,0
PNJ,8/12/2022,80978.5,82691.9,80978.5,82691.9,312530,0
PNJ,9/12/2022,83660.4,83660.4,82095.9,83362.4,111200,0
PNJ,12/12/2022,82021.4,83287.9,81425.4,83287.9,212930,0
PNJ,13/12/2022,83138.9,83809.4,80457,83809.4,208800,0
PNJ,14/12/2022,83809.4,84181.8,82542.9,84181.8,159070,0
PNJ,15/12/2022,83213.4,84181.8,82691.9,84181.8,172000,0
PNJ,16/12/2022,82766.4,84181.8,82766.4,84107.3,347730,0
PNJ,19/12/2022,82691.9,83660.4,82691.9,83436.9,172930,0
PNJ,20/12/2022,82468.4,83436.9,81574.4,82319.4,169070,0
PNJ,21/12/2022,81946.9,82319.4,80829.5,81648.9,243070,0
PNJ,22/12/2022,81946.9,82021.4,79712,81201.9,321200,0
PNJ,23/12/2022,81201.9,81201.9,78967,80904,197200,0
PNJ,26/12/2022,81648.9,81797.9,79861,80457,199200,0
PNJ,27/12/2022,80457,81127.5,80084.5,80457,178530,0
PNJ,28/12/2022,80755,86044.3,80606,81946.9,332930,0
PNJ,29/12/2022,84926.8,85423.5,83436.9,85423.5,221400,0
PNJ,30/12/2022,85920.1,89297.3,85423.5,89297.3,397300,0
PNJ,3/1/2023,90389.9,90389.9,88304,88900,221100,0
PNJ,4/1/2023,88900,89098.7,88006,88403.3,208800,0
PNJ,5/1/2023,89794,89794,88204.7,88900,189100,0
PNJ,6/1/2023,88900,89000,88200,88200,138100,0
PNJ,9/1/2023,87500,88600,87000,88200,151600,0
PNJ,10/1/2023,88300,88300,87300,88000,155400,0
PNJ,11/1/2023,88000,88000,86800,86800,263800,0
PNJ,12/1/2023,86800,86800,85600,86000,166400,0
PNJ,13/01/2023,86100,87200,86100,86300,197300,0
PNJ,16/01/2023,86400,89000,86400,87500,430900,0
PNJ,17/01/2023,87600,89000,87500,88000,288700,0
PNJ,18/01/2023,89400,89400,87400,88500,336700,0
PNJ,19/01/2023,87600,88900,87600,88900,591300,0
PNJ,27/01/2023,89600,95100,89600,94000,1430000,0
PNJ,30/01/2023,95000,95000,92100,92200,351500,0
PNJ,31/01/2023,91000,93100,89900,90200,602900,0
PNJ,1/2/2023,90100,91500,86000,86700,465000,0
PNJ,2/2/2023,87700,87700,85100,85500,607600,0
PNJ,3/2/2023,85800,85900,82100,82100,2090000,0
PNJ,6/2/2023,82600,85100,82600,83800,345800,0
PNJ,7/2/2023,84700,84700,82500,83100,309100,0
PNJ,8/2/2023,83100,83900,82100,82900,292400,0
PNJ,9/2/2023,82700,83500,82600,82900,404300,0
PNJ,10/2/2023,82900,83800,82700,83300,469100,0
PNJ,13/02/2023,83300,84200,82500,83500,410400,0
PNJ,14/02/2023,83200,83200,81300,82100,264400,0
PNJ,15/02/2023,82000,82200,81400,82000,240400,0
PNJ,16/02/2023,82000,82600,81800,82600,183700,0
PNJ,17/02/2023,82600,83100,81900,83000,242900,0
PNJ,20/02/2023,83000,84500,82700,84500,363500,0
PNJ,21/02/2023,84900,85800,84100,84500,418800,0
PNJ,22/02/2023,84000,84000,83000,83000,320800,0
PNJ,23/02/2023,82600,83000,81000,82100,351100,0
PNJ,24/02/2023,82000,82100,79600,81000,531700,0
PNJ,27/02/2023,80000,80000,76100,76100,590600,0
PNJ,28/02/2023,76200,77500,76200,76900,262200,0
PNJ,1/3/2023,77000,77700,76100,77600,265800,0
PNJ,2/3/2023,78000,80300,78000,80300,296800,0
PNJ,3/3/2023,80300,80900,78600,79400,221300,0
PNJ,6/3/2023,79800,79800,78300,78500,134600,0
PNJ,7/3/2023,79300,79300,77200,79300,121500,0
PNJ,8/3/2023,79200,80000,77000,80000,213600,0
PNJ,9/3/2023,79500,80000,79000,79900,160200,0
PNJ,10/3/2023,79000,79500,78300,79000,149800,0
PNJ,13/03/2023,80000,80900,79600,80200,443300,0
PNJ,14/03/2023,81000,81200,80100,80700,276600,0
PNJ,15/03/2023,81200,81200,80200,80800,263000,0
PNJ,16/03/2023,81000,81000,79000,80500,326800,0
PNJ,17/03/2023,80500,80500,78000,79000,153600,0
PNJ,20/03/2023,79900,81000,79000,80000,480500,0
PNJ,21/03/2023,80900,80900,78500,79000,246600,0
PNJ,22/03/2023,79500,79500,78100,78900,221600,0
PNJ,23/03/2023,78300,78800,78000,78500,169000,0
PNJ,24/03/2023,78600,79000,78100,79000,140900,0
PNJ,27/03/2023,79000,79000,77900,78200,203200,0
PNJ,28/03/2023,78200,78400,77100,77800,419300,0
PNJ,29/03/2023,77800,77800,76100,77000,343400,0
PNJ,30/03/2023,78800,78800,76800,77700,331400,0
PNJ,31/03/2023,77800,78400,77400,77700,406000,0
PNJ,3/4/2023,78000,78000,76500,76800,758500,0
PNJ,4/4/2023,77000,77600,76300,76600,790500,0
PNJ,5/4/2023,76900,77800,76600,77300,1290000,0
PNJ,6/4/2023,77700,77900,76800,76800,595800,0
PNJ,7/4/2023,76800,77200,76300,76500,336400,0
PNJ,10/4/2023,76600,77500,76600,77200,650500,0
PNJ,11/4/2023,77500,79300,77500,78600,1030000,0
PNJ,12/4/2023,79000,79000,77900,77900,605300,0
PNJ,13/04/2023,78000,78400,76900,77000,407400,0
PNJ,14/04/2023,77600,78000,77300,77600,596200,0
PNJ,17/04/2023,77600,78900,77600,78100,693000,0
PNJ,18/04/2023,78500,79500,77800,78200,943400,0
PNJ,19/04/2023,78500,78600,77600,78000,303500,0
PNJ,20/04/2023,78500,78500,77000,77300,287100,0
PNJ,21/04/2023,77800,78100,76600,77000,399000,0
PNJ,24/04/2023,76800,77300,76500,76500,193300,0
PNJ,25/04/2023,76500,77000,75500,75500,378900,0
PNJ,26/04/2023,75500,75800,74000,75600,648400,0
PNJ,27/04/2023,75900,76700,74700,75700,373200,0
PNJ,28/04/2023,75800,77000,75000,77000,409700,0
PNJ,4/5/2023,77000,77000,76000,76100,268700,0
PNJ,5/5/2023,76800,77000,76000,76200,191600,0
PNJ,8/5/2023,76200,76500,75800,75900,223400,0
PNJ,9/5/2023,76500,76500,75400,75600,195500,0
PNJ,10/5/2023,75600,75800,75100,75200,332600,0
PNJ,11/5/2023,75200,75800,74800,75000,341000,0
PNJ,12/5/2023,75000,75200,74400,75000,353200,0
PNJ,15/05/2023,75000,75500,75000,75200,225600,0
PNJ,16/05/2023,75200,75300,74500,74500,206200,0
PNJ,17/05/2023,74200,74800,74200,74600,196200,0
PNJ,18/05/2023,74600,74600,73500,73500,395800,0
PNJ,19/05/2023,73800,73800,72500,72500,329400,0
PNJ,22/05/2023,72900,73000,72000,72100,283100,0
PNJ,23/05/2023,73300,73500,72100,72200,636900,0
PNJ,24/05/2023,72700,72700,71400,71500,437200,0
PNJ,25/05/2023,71300,71800,71000,71200,389000,0
PNJ,26/05/2023,71900,72100,71300,72000,296500,0
PNJ,29/05/2023,72100,72400,71100,71400,276500,0
PNJ,30/05/2023,71400,71800,70900,71100,497900,0
PNJ,31/05/2023,71200,71300,70800,70900,328600,0
PNJ,1/6/2023,70900,71100,70100,70300,357000,0
PNJ,2/6/2023,70900,73000,70400,73000,779700,0
PNJ,5/6/2023,74300,74300,73000,73700,553900,0
PNJ,6/6/2023,73100,73400,72400,72800,633400,0
PNJ,7/6/2023,72800,72800,71900,72600,767100,0
PNJ,8/6/2023,72600,72800,72000,72200,511900,0
PNJ,9/6/2023,72200,72200,71500,72000,715300,0
PNJ,12/6/2023,71700,72500,71400,72500,579100,0
PNJ,13/06/2023,72800,74500,72700,73300,1440000,0
PNJ,14/06/2023,73300,74000,72800,72800,506900,0
PNJ,15/06/2023,72700,73500,72500,73300,504900,0
PNJ,16/06/2023,73500,74000,72600,72800,1010000,0
PNJ,19/06/2023,72700,72800,71200,72300,864000,0
PNJ,20/06/2023,72300,72300,71000,72300,1040000,0
PNJ,21/06/2023,72200,73000,71600,72800,807300,0
PNJ,22/06/2023,73200,74500,73200,74500,1310000,0
PNJ,23/06/2023,74500,75900,74200,75800,1300000,0
PNJ,26/06/2023,75600,76400,74300,76400,820900,0
PNJ,27/06/2023,76400,76400,74500,75500,797700,0
PNJ,28/06/2023,75500,75700,74500,74800,702400,0
PNJ,29/06/2023,74800,75800,74000,75000,1120000,0
PNJ,30/06/2023,75200,75200,73800,75000,1240000,0
PNJ,3/7/2023,75100,75100,73600,74000,1030000,0
PNJ,4/7/2023,74000,74200,73600,74000,852500,0
PNJ,5/7/2023,74300,74900,73700,73700,1310000,0
PNJ,6/7/2023,73700,73900,72600,72600,1150000,0
PNJ,7/7/2023,72600,73200,71800,71800,1310000,0
PNJ,10/7/2023,73700,73900,72300,73700,1090000,0
PNJ,11/7/2023,73700,74800,73700,74500,1310000,0
PNJ,12/7/2023,74700,74700,73800,73800,920500,0
PNJ,13/07/2023,74200,78100,74100,78000,3890000,0
PNJ,14/07/2023,80200,80200,77900,78500,1450000,0
PNJ,17/07/2023,78800,80600,78400,80300,2520000,0
PNJ,18/07/2023,79800,80400,79000,79700,1040000,0
PNJ,19/07/2023,79700,79800,78500,78600,1020000,0
PNJ,20/07/2023,78700,78900,78000,78900,701000,0
PNJ,21/07/2023,79200,80700,78700,80000,1050000,0
PNJ,24/07/2023,80100,80500,78900,79300,1350000,0
PNJ,25/07/2023,79500,81000,79000,80500,1920000,0
PNJ,26/07/2023,80500,82000,80100,81800,1610000,0
PNJ,27/07/2023,81800,81800,80200,80900,988000,0
PNJ,28/07/2023,81200,82800,81200,82600,1270000,0
PNJ,31/07/2023,82800,84100,82300,83000,1250000,0
PNJ,1/8/2023,82900,83400,81000,81000,2550000,0
PNJ,2/8/2023,81000,81500,80100,81500,434600,0
PNJ,3/8/2023,81500,82100,80400,81300,555500,0
PNJ,4/8/2023,81300,81600,80200,80800,1240000,0
PNJ,7/8/2023,80900,82200,80600,82200,618400,0
PNJ,8/8/2023,82600,82600,80900,81400,578200,0
PNJ,9/8/2023,81400,81400,80300,80300,596700,0
PNJ,10/8/2023,80300,80500,78900,79000,1180000,0
PNJ,11/8/2023,79200,80600,79000,79400,568900,0
PNJ,14/08/2023,80000,80000,79100,79400,519100,0
PNJ,15/08/2023,79300,79400,78300,79000,713400,0
PNJ,16/08/2023,79000,80200,78600,80200,586800,0
PNJ,17/08/2023,80200,80500,78000,80200,726900,0
PNJ,18/08/2023,79300,80000,76000,78500,971000,0
PNJ,21/08/2023,79500,79500,77000,79000,550300,0
PNJ,22/08/2023,79000,79000,77100,78500,545500,0
PNJ,23/08/2023,78100,78500,77100,77500,329100,0
PNJ,24/08/2023,77300,78200,77300,78000,258400,0
PNJ,25/08/2023,77800,78600,77300,78300,593000,0
PNJ,28/08/2023,78900,79500,78300,79500,456600,0
PNJ,29/08/2023,80000,80900,79500,80400,768000,0
PNJ,30/08/2023,80500,80800,79900,80700,506000,0
PNJ,31/08/2023,80500,81300,80500,80500,728000,0
PNJ,5/9/2023,81100,81200,80200,80500,346000,0
PNJ,6/9/2023,81000,81100,80400,81100,721800,0
PNJ,7/9/2023,82100,85300,81500,84200,1810000,0
PNJ,8/9/2023,83600,84600,83300,84000,695300,0
PNJ,11/9/2023,84500,84500,81500,83600,816700,0
PNJ,12/9/2023,83000,83600,82100,83600,510000,0
PNJ,13/09/2023,84000,84400,82900,83300,782500,0
PNJ,14/09/2023,83300,83300,81200,81200,483400,0
PNJ,15/09/2023,81300,82000,80700,81400,664600,0
PNJ,18/09/2023,80900,82100,80500,81500,416600,0
PNJ,19/09/2023,81500,81700,80300,81200,581800,0
PNJ,20/09/2023,81400,82800,80800,82700,593500,0
PNJ,21/09/2023,82700,82800,81100,82600,552700,0
PNJ,22/09/2023,81100,81900,79900,81000,1000000,0
PNJ,25/09/2023,81500,81500,79500,79800,574700,0
PNJ,26/09/2023,79300,80000,78500,78500,570400,0
PNJ,27/09/2023,78500,79700,78000,79100,413500,0
PNJ,28/09/2023,79000,79000,78300,78500,332700,0
PNJ,29/09/2023,78500,79400,78500,78800,136600,0
PNJ,2/10/2023,78800,80500,78500,78900,270900,0
PNJ,3/10/2023,79400,79400,77500,77500,442200,0
PNJ,4/10/2023,77400,78000,77100,77600,332800,0
PNJ,5/10/2023,78200,78400,77700,77800,155700,0
PNJ,6/10/2023,78200,78200,77500,78000,195300,0
PNJ,9/10/2023,79000,80400,78100,80000,560600,0
PNJ,10/10/2023,81000,81400,79300,79500,473700,0
PNJ,11/10/2023,80100,80300,79800,80300,300500,0
PNJ,12/10/2023,80600,81200,80000,80000,315400,0
PNJ,13/10/2023,80000,80400,79300,79800,286700,0
PNJ,16/10/2023,80600,80600,79400,79900,520200,0
PNJ,17/10/2023,80000,80100,79100,79100,216100,0
PNJ,18/10/2023,79000,79000,75500,77000,640500,0
PNJ,19/10/2023,77000,77600,75900,75900,569300,0
PNJ,20/10/2023,75500,76500,75000,75400,265300,0
PNJ,23/10/2023,75900,75900,74300,74300,421000,0
PNJ,24/10/2023,74800,75000,74000,74800,282700,0
PNJ,25/10/2023,74800,75600,74300,74300,353800,0
PNJ,26/10/2023,74000,74000,72000,74000,904700,0
PNJ,27/10/2023,73800,74000,72600,73600,343600,0
PNJ,30/10/2023,73600,73600,72600,72900,218300,0
PNJ,31/10/2023,73000,73000,71500,72000,481100,0
PNJ,1/11/2023,71500,72100,71100,72000,293500,0
PNJ,2/11/2023,72200,74000,72200,73800,374100,0
PNJ,3/11/2023,74800,74900,73800,73800,1750000,0
PNJ,6/11/2023,74000,76800,74000,76600,544600,0
PNJ,7/11/2023,76900,76900,75400,75900,231100,0
PNJ,8/11/2023,75800,77400,74800,77000,408600,0
PNJ,9/11/2023,77000,77500,76200,76500,433300,0
PNJ,10/11/2023,76000,76600,75700,76000,228700,0
PNJ,13/11/2023,76000,76500,75900,76100,157100,0
PNJ,14/11/2023,76200,78300,76200,78100,475500,0
PNJ,15/11/2023,79000,79300,78000,78300,204500,0
PNJ,16/11/2023,78100,78500,77800,78000,151400,0
PNJ,17/11/2023,78000,79400,77900,78900,892000,0
PNJ,20/11/2023,78600,79700,78300,79000,668700,0
PNJ,21/11/2023,79700,81200,79500,81100,1010000,0
PNJ,22/11/2023,80700,81400,80600,81200,641700,0
PNJ,23/11/2023,81300,82100,80500,80800,1190000,0
PNJ,24/11/2023,80500,81000,79500,80400,611800,0
PNJ,27/11/2023,80600,80600,79500,79500,446200,0
PNJ,28/11/2023,78600,79600,78400,79100,337100,0
PNJ,29/11/2023,79800,80300,79000,79900,571100,0
PNJ,30/11/2023,79900,85400,79600,80500,545600,0
